,competence,tube,skill_id,level,challenge_id,instruction,delta,alpha,type,timer,hasEmbedUrl,pedagogy,format
562,1.3,@remplir,recCVDftYqupPtz9d,5,reczC58TtL32ENiTg,"Odile a préparé un fichier contenant les températures maximales de novembre 2016 de 4 villes.

Dans la feuille Bilan :

- La ligne du 20 novembre est en double. Supprimez une des deux lignes.
- Insérez une colonne entre Alençon et Caen et copiez-y les relevés de la feuille Bellengreville.

Quel mot secret apparaît en G2 ?",1.0264599323272705,1.5317151546478271,QROC,,False,e-preuve,mots
563,3.1,@miseEnFormeTttTxt,recKjdLuENEtJLx0f,3,recC4mXQBtthPh3qe,"Le document à télécharger contient une liste de villes.

- Donnez un interligne double (2,0) à tout le texte de ce document.

Quelle est la **première ville** de la **dernière page** ?",1.571068286895752,1.5760090351104736,QROC,,False,e-preuve,mots
564,3.2,@propImageMat,recE7po5liUwYj7Qf,4,rectxC73bEUCbaaAZ,Quelle est la définition de l’image (en pixels) ?,1.1851229667663574,1.5398154258728027,QROCM-ind,,False,e-preuve,petit
565,4.2,@cnil,rec2N5JmZbfVyfYyM,4,rec1yNqgT5sbeRmY1,"Les données personnelles sont protégées légalement dans la plupart des pays du monde.

Parmi [ces formulaires](https://epreuves.pix.fr/fr_formulaires_exemple.html), lesquels respectent le **droit à l'information** selon la législation européenne (Règlement général sur la protection des données) ?",3.6029210090637207,0.6472653746604919,QCM,,False,q-situation,mots
566,2.3,@utilisationCloud,rec1qdhB4i5ugR6X9,5,rec1bnlVGRVVcv17q,"Le fichier à télécharger est la nouvelle **note de service** de votre entreprise.

* Importez ce fichier dans le bon dossier sur l'espace Pix cloud.

* Donnez à ce fichier les mêmes droits d'accès que les autres notes de service.",1.6883710622787476,2.0723953247070312,QROC,,True,,mots
567,3.3,@enTetePdpage,recIlvv5YSH02DfaP,1,recaNHkXVdRu5Yc9i,"Voici la 1ère page d'un long document.

Combien de pages contient-il en tout ?",-1.6647143363952637,1.1094717979431152,QROC,,True,e-preuve,nombre
568,4.2,@tracesPratiques,recQMvNC7GFz9CEQQ,5,recQWhD8LfmzSNSPm,"Le 26 août 2014, [cette page de Wikipédia](https://fr.wikipedia.org/wiki/Silvina_Ocampo) a été modifiée.

Dans quel pays se trouvait l'auteur de cette contribution ?",1.860973834991455,1.8115168809890747,QROC,,False,e-preuve,mots
569,4.1,@installogiciel,rec2VLweCBYkm1e6U,7,challenge15TGlAdhMtvHxQ,"Nassim wants to install a new software to manage his accounts. He downloads a program in ISO format. 

To be sure of the integrity of the installation file, Nassim uses a strong hash function and compares the hash with [information provided by the publisher](https://epreuves.pix.fr/informations_logiciel.html?lang=en&mode=b).

* Which hash function does Nassim use?
* What is the checksum of the file downloaded by Nassim?
* Can he install the file with confidence?",3.5767433643341064,1.990623295307159,QROCM-ind,,False,e-preuve,phrase
570,1.1,@requete,rec1xAgCoZux1Lxq8,2,rec2RxU1G4tkQMRFy,"Waël a fait une recherche sur internet.

Il a obtenu [ces résultats](https://epreuves.pix.fr/recherche/recherche.html?mode=efbb61&lang=fr).

Quels sont les **trois mots-clés** que Waël a tapés ?",-0.536843478679657,1.5120227336883545,QROC,,False,e-preuve,mots
571,1.3,@tri,recPiCGFhfgervqr5,4,recJqkSsxuq7Ri3TI,"Le fichier contient un tableau affichant la taille des populations des 419 communes de l’Ain. 

Triez le tableau pour que les villes les plus peuplées soient en haut. 

Quel mot est formé par les 9 premières lettres de la colonne Indice ?",0.8619459271430969,1.6132553815841677,QROC,,False,e-preuve,mots
572,1.2,@recherche,skill2h3tmUMm47DmnE,4,challenge2yJBrTPpIEPWhw,"Dans le gestionnaire de fichiers ci-dessous, trouvez le dossier **Grenier**.

Quel fichier contient-il ?",1.1313101053237915,1.6649175882339478,QROC,40.0,True,e-preuve,mots
573,4.2,@donnéesPerso,rec1OXUmkZFrGwrEV,3,rec1Vf5qfdmguUm7M,"On peut apprendre beaucoup de choses en combinant les données qui sont stockées sur nous.

Par exemple, on peut savoir ce qu’un client a acheté à la boutique Parapharmacix en recoupant [ces informations](https://epreuves.pix.fr/parapharmacix/parapharmacix.html?lang=fr&mode=e).

Quel article Roméo Drouin a-t-il acheté ?",0.4100588858127594,1.4927855730056765,QROC,,False,q-situation,mots
574,3.2,@retouchImage,rec1TixM2iRIyBJAU,4,rec2e6crnD38YH7TZ,"Dans la présentation à télécharger, déplacez l'image dans le cadre sans en modifier la taille.

Redressez l'image pour que le **niveau de la mer** soit **à l'horizontale**.

Faites correspondre : 
* la ligne avec le niveau de la mer ;
* le point avec le sommet de la grande voile.

Combien d'oiseaux sont dans le cadre ?",1.0750669240951538,1.6682376861572266,QROC,,False,e-preuve,nombre
575,3.3,@métadonnéesDoc,recculI6E4fukySah,4,rec1j45Dn0qMDsbF8,"On soupçonne Fanny de ne pas avoir créé elle-même ce document mais de l'avoir récupéré.

Comment se prénomme la personne qui a créé le document initialement ?",1.7225453853607178,1.8925461769104004,QROC,,False,e-preuve,mots
576,3.4,@créerProgramme,skill2CZiX4bvyWP4P7,4,challenge2k9mOsk9Djzafq,"Ce programme est écrit en Python.

Complétez-le pour qu’il trace un troisième cercle de 50 pixels de rayon.",-0.9918113946914672,1.3778711557388306,QROC,,True,e-preuve,mots
577,2.1,@champsCourriel,skill228BQpo6ReHQ8P,3,challenge1TnBk4lzrVRCbV,"Dans la messagerie ci-dessous, envoyez un nouveau message à Manon (manon@pixmail.org) en mettant en copie Nina (nina@pixmail.org) :

> Objet : Colis
> 
> Bonjour, votre colis est arrivé.

Que répond Manon ?

",0.3377346694469452,1.9398112297058103,QROC,,True,e-preuve,nombre
578,4.3,@cyberviolences,skill11aA7AV31ka4NN,4,challenge1186LKYbtYbY7P,Quelles sont les situations de cyberviolence&#x202F;?,-0.950946033000946,0.9803374409675598,QCM,,False,q-situation,mots
579,1.1,@utiliserserv,reclX9KELFBQeVKoC,2,challenge1Tp0XUtEQLQNtR,Quelle rue mène à l’**impasse des Lilas** dans la commune d’**Aix-Villemaur-Pâlis** (10) ?,0.5994218587875366,1.4516586065292358,QROC,,False,e-preuve,mots
580,3.1,@outilsStdTexte,recgDJuwchsgWlsV0,4,recfIJbgJoNo3DTT2,"Remplacez le mot **bibendum** par le mot **boisson** dans tout le texte.

Combien de caractères contient le document suite à cette modification (en incluant les espaces) ?",1.6682966947555542,1.7975647449493408,QROC,,False,e-preuve,nombre
581,1.3,@tri,recPiCGFhfgervqr5,4,reclTtDBiNZv2fNwQ,"Le fichier contient un tableau affichant la taille des populations des 419 communes de l’Ain. 

Triez le tableau pour que les villes les plus peuplées soient en haut. 

Quel mot est formé par les 9 premières lettres de la colonne Indice ?",0.818009078502655,1.6140888929367063,QROC,,False,e-preuve,mots
582,3.1,@miseEnFormeTttTxt,recKjdLuENEtJLx0f,3,rec7Q5FnBo7RtG9ON,"Le document à télécharger contient une liste de villes.

- Donnez un interligne double (2,0) à tout le texte de ce document.

Quelle est la **première ville** de la **dernière page** ?",1.5515313148498535,1.5557221174240112,QROC,,False,e-preuve,mots
583,2.1,@répondreMail,recUDrhjEYqmfahRX,1,recD8nuVltDOhGVSB,"Vous avez reçu un **mail** de Selma dans l’application ci-dessous.
 
Ouvrez-le.

Quel est le lieu du concert ?",-1.8464362621307373,1.7501450777053833,QROC,,True,e-preuve,petit
584,4.1,@ingénierieSociale,skill1hjiE8TYMuICMG,3,challenge1Z9zdEvz901Zxo,"Marc reçoit un appel téléphonique de Yvon.

Yvon lui dit qu'il a reçu un message électronique suspect de sa part.

Comment s'appelle cette situation ? Quels sont les deux conseils indispensables à donner à Marc ?",1.2032384872436523,1.1520583629608154,QROCM-dep,,False,q-situation,petit
585,2.2,@PartageEnLigne,skill2LPtz1dvmGJl9c,2,challenge2VQr6PpeiWBjQj,"Osman a pris une photo avec son smartphone et il veut la partager avec ses amis.

Donnez la lettre ***ou*** le numéro de l'icône lui permettant de partager sa photo.",-2.29535174369812,1.3556315898895264,QROC,,False,q-situation,mots
586,1.1,@requete,recDMMeHSZRCjqo5x,4,rec17mQUeixx5xY8w,"Quel auteur a écrit un texte qui se termine exactement par les mots suivants ?
> **Diane en Anne, et Anne en Diane puisse être.**",0.0679693818092346,0.7490094304084778,QROC,,False,e-preuve,mots
587,5.1,@récupérerMotDePasse,skill1qgPJEIEEso64W,3,challengeQSuJqk680eAj7,"Alex, dont la mère est née à Pau, s'est créé un compte de messagerie alex@pxmail.fr.

Il a oublié le mot de passe qu’il a choisi.

Aidez-le à le retrouver.
",-0.9103610515594482,1.453990459442139,QROC,,True,e-preuve,mots
588,2.1,@répondreMail,skill23T56eJa5DTgbI,4,challenge1rI6CdLOQ0S5yr,"Dans la messagerie électronique ci-dessous, ouvrez le courrier envoyé par Miléna à propos de l’anniversaire de Mamie.

**Répondez à tous sauf à Mamie** :
> Quel cadeau allez-vous offrir ?

Que répond Jérémie ?",0.218836098909378,2.1335582733154297,QROC,,True,e-preuve,mots
589,4.1,@choixmotdepasse,recacGBPjDxXf15h8,5,challenge1KLCEibtlB9IP6,"En vous servant de cet [outil en ligne](https://pwdtest.bee-secure.lu/?lang=fr), classez ces mots de passe du moins fort (1) au plus fort (4) : <span style=""white-space: nowrap;"">**-4mP?#**</span>, **12061963**, **tuAdorLeChokolaRouge** et **CharonLig9**.",1.2445433139801023,1.2833819389343262,QROCM-ind,,False,e-preuve,petit
590,2.1,@répondreMail,skill2r7JVIFrajBk4l,3,challenge1BVksTGKn5raRn,"Dans la messagerie électronique ci-dessous, Armel vous a envoyé un courrier (mail) avec ses musiques préférées.

Faites suivre (transférez) ce courrier à **tom@pixmail.org** en ajoutant uniquement cette question :
> Quelle est ta préférée ?

Que répond Tom ?",0.4577435553073883,1.5603795051574707,QROC,,True,e-preuve,mots
591,2.3,@agendaSolo,rec2RonVAUbKJGx91,4,rec1Goaag6HN1cm2A,"In a competition, Sylvia won 15 x 1 hr massage sessions. 
 
 
She has decided to go every week on Friday at 6 pm **starting next week**. 
 
In one go, add these 15 sessions to her [agenda](https://epreuves.pix.fr/agenda/agenda.html?lang=en&mode=massage#62295c595a7a796c7e01590c0d0a4706).
 
What word appears?",1.3095849752426147,1.9041587114334106,QROC,,False,e-preuve,petit
592,1.1,@utiliserserv,recBsT8BoStvZP6av,3,challenge2T7Jx4iuG6I3AE,"Grace habite à Mézières-en-Gâtinais (45270).

Le week-end prochain, elle souhaite visiter une ville qui développe l'écotourisme.

Sur le service public Geoportail, trouvez la **station verte** la plus proche de chez Grace.

",2.081289768218994,1.402000069618225,QROC,,False,e-preuve,mots
593,4.1,@logmalveillant,skill2LrIJ2YXSZ2py3,2,challenge2e71gLsvNQz1D6,"En voulant télécharger une pièce jointe, Alain voit apparaître le message suivant. 

Quelle en est la cause probable ?",-1.988132357597351,1.5327848196029663,QCU,,False,q-situation,mots
594,2.1,@utiliserVisio,skill1kghmxMQx24sVR,3,challenge1sZvLriX6gq5lm,"Vous participez à la visioconférence ci-dessous.

* Qui est en train de parler ?
* Combien de personnes sont connectées à la réunion ?
* Citez une personne (autre que vous) dont le micro est coupé.",0.6622282862663269,0.962653875350952,QROCM-ind,,True,q-situation,petit
595,2.2,@écoRS,recMG1uOZwLGuVyxP,3,recLcvduz47HdqJv,"Observez le [fil d'actualité d'Adelita](https://epreuves.pix.fr/ecoRS-fil_canad.html) sur Facebook.

Quels sont les encadrés qui apparaissent parce que Facebook a été payé ?",1.312703013420105,1.0030083656311035,QCM,,False,q-situation,mots
596,2.1,@conversation,skill26xctrEr4Bmcda,3,challenge26u4XUSf9bviLx,"Retrouvez l’information donnée par Valentine dans la messagerie ci-dessous.

Réagissez avec 👍 à son dernier message dans le canal Club de lecture.",-1.7586694955825806,1.548293948173523,QROC,,True,e-preuve,mots
597,4.1,@securiteWeb,recyFujZQ6EXaqruH,3,rec25g8nc1SC2Wd60,"Parmi les sites suivants, lesquels ont une connexion sécurisée ?",0.2507481873035431,1.2099690437316897,QCM,,False,e-preuve,mots
598,1.3,@qualiData,recPqAMqugJGQgErf,3,recxJ3pid9bPLN1WG,"Maurice souhaite exploiter les résultats d'un sondage sur la pratique de la musique.

Il a des difficultés à le faire car des données ont été saisies dans des formats différents.

Dans le fichier, **2** colonnes contiennent des données qui ne sont pas au bon format. Lesquelles ?",0.7882028222084045,1.4885165691375732,QCM,,False,e-preuve,mots
599,1.2,@recherche,skill2lAfZIiP60Y3xM,3,challenge1z8iBJajkAQr0c,"De quelle couleur va être repeint le mur de la cuisine du restaurant Joli Rivage ?

*Cherchez dans les fichiers ci-dessous.*",-0.9050506949424744,1.471536636352539,QROC,,True,e-preuve,mots
600,1.2,@propFichier,skillQTc9KmavZsGJk,2,challenge2itQL5HrrkyAZa,"Dans l’application ci-dessous :
* Quel est le nom du fichier de type **Image** ?
* Quelle est la taille de ce fichier ?",-1.172710657119751,1.454278588294983,QROCM-ind,,True,q-situation,mots
601,5.2,@environnementTravail,recxtb5aLs6OAAKIg,2,recbsyzTnqVjoafRp,"Affichez les propriétés du fichier que vous voyez sur l’écran ci-dessous.

Qui est l’auteur du fichier ?",0.0278446432203054,1.1488467454910278,QROC,,True,e-preuve,petit
602,3.4,@écrireAlgo,recGenmOM7yaENRPa,2,recQ9T7artY5x6naO,"Écrivez le programme pour que le robot aspirateur ramasse toutes les poussières.

Utilisez seulement 2 blocs.",-1.9451773166656492,0.926719069480896,QROC,,True,e-preuve,mots
603,1.3,@graphique,rec8ygbQq9CUBjeS2,4,recewqZt0MX3SKpu8,"Dans ce fichier, réalisez le graphique XY (nuage de points ou dispersion), avec les X en abscisse.

Dans le graphique, les points dessinent un nombre. Lequel ?",1.1202290058135986,1.8468626737594604,QROC,,False,e-preuve,nombre
604,1.3,@dataViz,recij5Nvlub98wUnm,1,recZYNBFHvik4nNp,"Le graphique ci-dessous présente les quantités de bagages trouvés en une année dans une grande gare.

Combien de **valises** ont été trouvées ?",-2.2313547134399414,0.8697853088378906,QROC,,True,e-preuve,nombre
605,4.1,@ingénierieSociale,skill1hjiE8TYMuICMG,3,challenge18A0U13Y7GhCh2,"Ysé reçoit un appel téléphonique de Gautier.

Gautier lui dit qu'il a reçu un message électronique suspect de sa part.

Comment s'appelle cette situation ? Quels sont les deux conseils indispensables à donner à Ysé ?",1.1046414375305176,1.161484718322754,QROCM-dep,,False,q-situation,petit
606,2.1,@conversation,skill1dkeFzZhn1YPim,5,challenge1KIrm8zqvSqqq6,"Dans la messagerie ci-dessous, vous discutez avec des membres de votre club de tennis, mais vous voulez corriger certaines erreurs.
- Modifiez votre dernier message dans le canal Championnat régional en écrivant :
> salle rose

- Supprimez votre dernier message dans le canal Matériel.",-0.6025094985961914,1.214379072189331,QROC,,True,e-preuve,mots
607,3.2,@propVideoSon,reca7XPZkf2azEW2q,2,recOVSyXvYya97nBf,"Dans  [cette vidéo](https://epreuves.pix.fr/videos/mots.mp4), quel mot est affiché à la 29e seconde ?",-2.13392186164856,1.1413618326187134,QROC,,False,e-preuve,mots
608,1.1,@sourceImage,rec6nFUI1Pxrd74NV,5,rec1w2ccFL6PIhE7z,"Frédéric cherche à faire le buzz sur les réseaux sociaux.

Il a ajouté une image d’ours polaire sur une image de plage.

Retrouvez l'image originale de la plage.

Que cache l'ours polaire ?",1.710517406463623,0.746376633644104,QROC,,False,e-preuve,petit
609,1.2,@propFichier,recds4E6EixYpRGB4,5,rec15KvDatHNbAOAb,"Cette photo n’a pas été prise cette année.

Trouvez la date, l'heure et avec quel modèle d'appareil photo elle a été prise.",1.5738531351089478,1.549988031387329,QROCM-ind,,False,e-preuve,petit
610,1.3,@form_cell,recTbmuGMDxLLPi4C,4,recorMTy7Oh2YRAt8,"Activez le renvoi automatique à la ligne pour les cellules de la première ligne.

Une phrase doit apparaître.",1.41636860370636,1.8797104358673096,QROC,,False,e-preuve,mots
611,1.2,@support,skill1M9aj1C7yswrDa,1,challenge2fCvd5CsI3Wzcr,Quel est le support de stockage représenté sur l'image ci-dessous ?,-3.589240789413452,1.0314370393753052,QCU,,False,q-savoir,mots
612,1.1,@sourceInfo,skill2mIMdudcltFsaz,2,challengePBpeJtKxx0o4M,"On trouve de fausses informations sur le web.

Quel terme anglais utilise-t-on pour les nommer ?",-1.7433141469955444,1.2959990501403809,QCU,,False,q-savoir,mots
613,1.3,@calcul,skillZH4b9I39NjbcZ,1,challenge178DaZpLkA1rNA,"Alexia a 117 votes. Ce nombre est affiché dans la cellule B2 du tableau ci-dessous.

Grégoire a **459** votes. Dans quelle **cellule** ce nombre est-il affiché ?

<style>
    .editor_table {
        margin-left:50px;
        margin-top:2rem;
        margin-bottom:12px;
        padding:0;
        table-layout: auto;
        width:200px;
        border-collapse:collapse;
        border:1px solid black;
        font-size:smaller;
    }
    .editor_header {
        padding:2px;
        border: 1px solid black;
        text-align:center;
        font-weight:bold;
    }
    .editor_col_row {
        padding:0;
        border:1px solid black;
        text-align:center;
        background-color:RGB(216,220,227);
        font-weight:normal;
    }
    .editor_candidates {
        padding-left:2px;
        border: 1px solid black;
        text-align:left;
        font-weight:normal;
    }
    .editor_votes {
        padding-right:2px;
        border: 1px solid black;
        text-align:right;
    }
</style>
<table class=""editor_table"">
<caption class=""sr-only"">Tableau de votes</caption>
<thead>
<tr><td class=""editor_col_row""> </td><th scope=""col"" class=""editor_col_row"">A</th><th scope=""col"" class=""editor_col_row"">B</th></tr>
</thead>
<tbody>
<tr><th scope=""row"" class=""editor_col_row"">1</th><th scope=""col"" class=""editor_header"">Candidats</th><th scope=""col"" class=""editor_header"">Votes</th></tr>
<tr><th scope=""row"" class=""editor_col_row"">2</th><th scope=""row"" class=""editor_candidates"">Alexia</th><td class=""editor_votes"">117</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">3</th><th scope=""row"" class=""editor_candidates"">Arno</th><td class=""editor_votes"">285</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">4</th><th scope=""row"" class=""editor_candidates"">Chloé</th><td class=""editor_votes"">109</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">5</th><th scope=""row"" class=""editor_candidates"">Ely</th><td class=""editor_votes"">484</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">6</th><th scope=""row"" class=""editor_candidates"">Grégoire</th><td class=""editor_votes"">459</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">7</th><th scope=""row"" class=""editor_candidates"">Jean-Luc</th><td class=""editor_votes"">330</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">8</th><th scope=""row"" class=""editor_candidates"">Jérémy</th><td class=""editor_votes"">565</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">9</th><th scope=""row"" class=""editor_candidates"">Jill</th><td class=""editor_votes"">219</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">10</th><th scope=""row"" class=""editor_candidates"">Laure</th><td class=""editor_votes"">194</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">11</th><th scope=""row"" class=""editor_candidates"">Magalie</th><td class=""editor_votes"">409</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">12</th><th scope=""row"" class=""editor_candidates"">Maud</th><td class=""editor_votes"">389</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">13</th><th scope=""row"" class=""editor_candidates"">Mickaël</th><td class=""editor_votes"">198</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">14</th><th scope=""row"" class=""editor_candidates"">Moïse</th><td class=""editor_votes"">162</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">15</th><th scope=""row"" class=""editor_candidates"">Nassim</th><td class=""editor_votes"">410</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">16</th><th scope=""row"" class=""editor_candidates"">Neïssa</th><td class=""editor_votes"">223</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">17</th><th scope=""row"" class=""editor_candidates"">Pascal</th><td class=""editor_votes"">157</td></tr>
<tr><th scope=""row"" class=""editor_col_row"">18</th><th scope=""row"" class=""editor_candidates"" style='font-weight:bold;'>Total</th><td class=""editor_votes"" style='font-weight:bold;'>4 710</td></tr>
</tbody>
</table>",-0.7457619905471802,1.4331713914871216,QROC,,False,q-situation,petit
